driveID,date,time,HR
driver5,2017/4/10,11:03:51,82.7
driver5,2017/4/10,11:03:59,88.4
driver5,2017/4/10,11:04:14,84.5
driver5,2017/4/10,11:04:19,73.9
driver5,2017/4/10,11:04:34,75.7
driver5,2017/4/10,11:04:39,78
driver5,2017/4/10,11:04:51,78
driver5,2017/4/10,11:04:57,74.6
driver5,2017/4/10,11:05:11,77.3
driver5,2017/4/10,11:05:19,77.3
driver5,2017/4/10,11:05:30,75.7
driver5,2017/4/10,11:05:38,75.7
driver5,2017/4/10,11:05:50,77.7
driver5,2017/4/10,11:06:00,68
driver5,2017/4/10,11:06:08,72.5
driver5,2017/4/10,11:06:20,78.8
driver5,2017/4/10,11:06:28,83.6
driver5,2017/4/10,11:06:41,71.2
driver5,2017/4/10,11:06:51,75
driver5,2017/4/10,11:06:59,76.5
driver5,2017/4/10,11:07:08,80.1
driver5,2017/4/10,11:07:21,80.9
driver5,2017/4/10,11:07:29,76.5
driver5,2017/4/10,11:07:37,78.8
driver5,2017/4/10,11:07:49,76.1
driver5,2017/4/10,11:08:01,72.5
driver5,2017/4/10,11:08:09,71.2
driver5,2017/4/10,11:08:21,71.8
driver5,2017/4/10,11:08:29,75.4
driver5,2017/4/10,11:08:41,75.4
driver5,2017/4/10,11:08:49,76.9
driver5,2017/4/10,11:09:01,86.4
driver5,2017/4/10,11:09:09,85.4
driver5,2017/4/10,11:09:22,72.5
driver5,2017/4/10,11:09:30,75.7
driver5,2017/4/10,11:09:42,73.2
driver5,2017/4/10,11:09:50,67.4
driver5,2017/4/10,11:09:58,74.3
driver5,2017/4/10,11:10:09,71.5
driver5,2017/4/10,11:10:21,72.5
driver5,2017/4/10,11:10:33,83.6
driver5,2017/4/10,11:10:42,78
driver5,2017/4/10,11:10:48,75.7
driver5,2017/4/10,11:11:01,83.1
driver5,2017/4/10,11:11:10,79.3
driver5,2017/4/10,11:11:22,73.9
driver5,2017/4/10,11:11:29,76.5
driver5,2017/4/10,11:11:42,78.4
driver5,2017/4/10,11:11:50,71.2
driver5,2017/4/10,11:12:02,70.8
driver5,2017/4/10,11:12:10,73.9
driver5,2017/4/10,11:12:24,70.2
driver5,2017/4/10,11:12:32,76.5
driver5,2017/4/10,11:12:40,74.3
driver5,2017/4/10,11:12:52,76.5
driver5,2017/4/10,11:12:59,74.3
driver5,2017/4/10,11:13:13,73.2
driver5,2017/4/10,11:13:21,77.7
driver5,2017/4/10,11:13:33,73.6
driver5,2017/4/10,11:13:41,75
driver5,2017/4/10,11:13:53,68.6
driver5,2017/4/10,11:14:00,71.8
driver5,2017/4/10,11:14:14,73.6
driver5,2017/4/10,11:14:22,73.6
driver5,2017/4/10,11:14:34,78.8
driver5,2017/4/10,11:14:42,80.5
driver5,2017/4/10,11:14:50,78.4
driver5,2017/4/10,11:14:59,75.4
driver5,2017/4/10,11:15:15,74.3
driver5,2017/4/10,11:15:20,76.9
driver5,2017/4/10,11:15:34,76.9
driver5,2017/4/10,11:15:46,73.2
driver5,2017/4/10,11:15:54,78
driver5,2017/4/10,11:16:06,78
driver5,2017/4/10,11:16:14,76.9
driver5,2017/4/10,11:16:26,84.5
driver5,2017/4/10,11:16:33,80.9
driver5,2017/4/10,11:16:46,73.9
driver5,2017/4/10,11:16:53,72.9
driver5,2017/4/10,11:17:05,72.5
driver5,2017/4/10,11:17:14,73.9
driver5,2017/4/10,11:17:26,84.9
driver5,2017/4/10,11:17:34,83.1
driver5,2017/4/10,11:17:46,78
driver5,2017/4/10,11:17:54,75
driver5,2017/4/10,11:18:06,71.5
driver5,2017/4/10,11:18:10,75.7
driver5,2017/4/10,11:18:19,74.3
driver5,2017/4/10,11:18:36,139.8
driver5,2017/4/10,11:18:40,72.9
driver5,2017/4/10,11:18:56,76.5
driver5,2017/4/10,11:19:00,78.8
driver5,2017/4/10,11:19:10,78.4
driver5,2017/4/10,11:19:21,82.2
driver5,2017/4/10,11:19:29,77.7
driver5,2017/4/10,11:19:41,76.1
driver5,2017/4/10,11:19:49,72.5
driver5,2017/4/10,11:20:01,73.6
driver5,2017/4/10,11:20:09,71.8
driver5,2017/4/10,11:20:21,73.2
driver5,2017/4/10,11:20:37,75.4
driver5,2017/4/10,11:20:41,78.8
driver5,2017/4/10,11:20:49,74.6
driver5,2017/4/10,11:21:00,74.3
driver5,2017/4/10,11:21:11,73.6
driver5,2017/4/10,11:21:19,74.3
driver5,2017/4/10,11:21:31,75.4
driver5,2017/4/10,11:21:39,79.3
driver5,2017/4/10,11:21:51,73.9
driver5,2017/4/10,11:22:01,69.9
driver5,2017/4/10,11:22:10,71.8
driver5,2017/4/10,11:22:22,78
driver5,2017/4/10,11:22:30,75.4
driver5,2017/4/10,11:22:42,76.9
driver5,2017/4/10,11:22:52,74.6
driver5,2017/4/10,11:23:02,77.7
driver5,2017/4/10,11:23:12,75.4
driver5,2017/4/10,11:23:20,114.8
driver5,2017/4/10,11:23:33,88.4
driver5,2017/4/10,11:23:41,75.4
driver5,2017/4/10,11:23:53,70.5
driver5,2017/4/10,11:24:01,67.7
driver5,2017/4/10,11:24:13,76.1
driver5,2017/4/10,11:24:22,86.9
driver5,2017/4/10,11:24:34,85.4
driver5,2017/4/10,11:24:42,80.9
driver5,2017/4/10,11:24:51,64.6
driver5,2017/4/10,11:25:07,73.6
driver5,2017/4/10,11:25:16,77.7
driver5,2017/4/10,11:25:24,78.4
driver5,2017/4/10,11:25:36,80.5
driver5,2017/4/10,11:25:44,75.7
driver5,2017/4/10,11:25:56,78.8
driver5,2017/4/10,11:26:04,81.8
driver5,2017/4/10,11:26:16,76.9
driver5,2017/4/10,11:26:21,73.2
driver5,2017/4/10,11:26:35,73.9
driver5,2017/4/10,11:26:47,73.9
driver5,2017/4/10,11:26:55,76.1
driver5,2017/4/10,11:27:07,72.5
driver5,2017/4/10,11:27:11,80.1
driver5,2017/4/10,11:27:26,74.3
driver5,2017/4/10,11:27:34,70.5
driver5,2017/4/10,11:27:47,69.3
driver5,2017/4/10,11:27:55,75.7
driver5,2017/4/10,11:28:07,72.9
driver5,2017/4/10,11:28:13,83.6
driver5,2017/4/10,11:28:20,73.2
driver5,2017/4/10,11:28:35,73.6
driver5,2017/4/10,11:28:42,73.6
driver5,2017/4/10,11:28:51,78
driver5,2017/4/10,11:29:08,78.8
driver5,2017/4/10,11:29:16,77.3
driver5,2017/4/10,11:29:21,75.4
driver5,2017/4/10,11:29:36,79.3
driver5,2017/4/10,11:29:41,74.6
driver5,2017/4/10,11:29:56,72.9
driver5,2017/4/10,11:30:00,73.9
driver5,2017/4/10,11:30:17,81.8
driver5,2017/4/10,11:30:21,84.9
driver5,2017/4/10,11:30:38,80.5
driver5,2017/4/10,11:30:46,94.9
driver5,2017/4/10,11:30:58,81.8
driver5,2017/4/10,11:31:06,74.3
driver5,2017/4/10,11:31:13,75.7
driver5,2017/4/10,11:31:29,78
driver5,2017/4/10,11:31:38,64.3
driver5,2017/4/10,11:31:43,92.6
driver5,2017/4/10,11:31:51,80.5
driver5,2017/4/10,11:32:07,77.7
driver5,2017/4/10,11:32:12,77.7
driver5,2017/4/10,11:32:28,77.7
driver5,2017/4/10,11:32:32,80.9
driver5,2017/4/10,11:32:48,77.7
driver5,2017/4/10,11:32:53,76.5
driver5,2017/4/10,11:33:02,84.5
driver5,2017/4/10,11:33:14,77.7
driver5,2017/4/10,11:33:22,79.7
driver5,2017/4/10,11:33:33,77.3
driver5,2017/4/10,11:33:41,74.6
driver5,2017/4/10,11:33:53,73.9
driver5,2017/4/10,11:34:01,80.9
driver5,2017/4/10,11:34:13,75
driver5,2017/4/10,11:34:23,74.3
driver5,2017/4/10,11:34:31,74.6
driver5,2017/4/10,11:34:43,76.1
driver5,2017/4/10,11:34:51,73.6
driver5,2017/4/10,11:35:01,75.7
driver5,2017/4/10,11:35:13,74.6
driver5,2017/4/10,11:35:24,77.7
driver5,2017/4/10,11:35:32,73.9
driver5,2017/4/10,11:35:44,76.9
driver5,2017/4/10,11:35:54,75.7
driver5,2017/4/10,11:36:02,77.7
driver5,2017/4/10,11:36:14,80.5
driver5,2017/4/10,11:36:24,76.1
driver5,2017/4/10,11:36:34,78
driver5,2017/4/10,11:36:42,76.9
driver5,2017/4/10,11:36:54,77.3
driver5,2017/4/10,11:37:03,73.2
driver5,2017/4/10,11:37:15,94.3
driver5,2017/4/10,11:37:24,83.1
driver5,2017/4/10,11:37:33,68.6
driver5,2017/4/10,11:37:45,69.9
driver5,2017/4/10,11:37:53,70.2
driver5,2017/4/10,11:38:05,72.5
driver5,2017/4/10,11:38:13,74.3
driver5,2017/4/10,11:38:26,70.5
driver5,2017/4/10,11:38:36,76.9
driver5,2017/4/10,11:38:44,73.9
driver5,2017/4/10,11:38:53,78
driver5,2017/4/10,11:39:05,72.9
driver5,2017/4/10,11:39:13,75.7
driver5,2017/4/10,11:39:25,73.2
driver5,2017/4/10,11:39:33,74.6
driver5,2017/4/10,11:39:45,73.9
driver5,2017/4/10,11:39:53,70.5
driver5,2017/4/10,11:40:05,68.6
driver5,2017/4/10,11:40:13,68.6
driver5,2017/4/10,11:40:25,71.8
driver5,2017/4/10,11:40:33,74.3
driver5,2017/4/10,11:40:46,75
driver5,2017/4/10,11:40:54,73.9
driver5,2017/4/10,11:41:06,76.1
driver5,2017/4/10,11:41:14,77.7
driver5,2017/4/10,11:41:26,74.6
driver5,2017/4/10,11:41:34,72.5
driver5,2017/4/10,11:41:46,80.5
driver5,2017/4/10,11:41:54,83.6
driver5,2017/4/10,11:42:05,81.4
driver5,2017/4/10,11:42:13,75.7
driver5,2017/4/10,11:42:26,78.8
driver5,2017/4/10,11:42:36,83.1
driver5,2017/4/10,11:42:44,77.3
driver5,2017/4/10,11:42:56,78
driver5,2017/4/10,11:43:04,80.5
driver5,2017/4/10,11:43:16,87.4
driver5,2017/4/10,11:43:28,89.9
driver5,2017/4/10,11:43:37,74.3
driver5,2017/4/10,11:43:45,79.3
driver5,2017/4/10,11:43:57,77.7
driver5,2017/4/10,11:44:05,81.8
driver5,2017/4/10,11:44:18,84.9
driver5,2017/4/10,11:44:29,74.6
driver5,2017/4/10,11:44:40,70.2
driver5,2017/4/10,11:44:50,72.5
driver5,2017/4/10,11:44:58,71.2
driver5,2017/4/10,11:45:06,93.2
driver5,2017/4/10,11:45:16,73.2
driver5,2017/4/10,11:45:26,73.9
driver5,2017/4/10,11:45:38,79.7
driver5,2017/4/10,11:45:46,75
driver5,2017/4/10,11:45:53,73.6
driver5,2017/4/10,11:46:09,72.2
driver5,2017/4/10,11:46:17,72.5
driver5,2017/4/10,11:46:29,72.9
driver5,2017/4/10,11:46:37,75.7
driver5,2017/4/10,11:46:49,70.5
driver5,2017/4/10,11:46:57,70.8
driver5,2017/4/10,11:47:07,71.5
driver5,2017/4/10,11:47:15,73.9
driver5,2017/4/10,11:47:29,103.9
driver5,2017/4/10,11:47:37,75.4
driver5,2017/4/10,11:47:47,69.3
driver5,2017/4/10,11:47:59,72.5
driver5,2017/4/10,11:48:07,127.1
driver5,2017/4/10,11:48:12,75.7
driver5,2017/4/10,11:48:22,73.2
driver5,2017/4/10,11:48:40,72.2
driver5,2017/4/10,11:48:48,72.9
driver5,2017/4/10,11:48:59,71.5
driver5,2017/4/10,11:49:10,72.9
driver5,2017/4/10,11:49:18,74.3
driver5,2017/4/10,11:49:30,73.2
driver5,2017/4/10,11:49:40,207.9
driver5,2017/4/10,11:49:44,76.9
driver5,2017/4/10,11:49:53,106.8
driver5,2017/4/10,11:50:09,73.9
driver5,2017/4/10,12:02:56,143.7
driver5,2017/4/10,12:02:56,115.6
driver5,2017/4/10,12:02:56,104.6
driver5,2017/4/10,12:02:57,88.4
driver5,2017/4/10,12:02:57,128.2
driver5,2017/4/10,12:02:57,19
driver5,2017/4/10,12:02:58,107.5
driver5,2017/4/10,12:02:58,156.9
driver5,2017/4/10,12:02:58,137.3
driver5,2017/4/10,12:02:59,88.4
driver5,2017/4/10,12:02:59,84.9
driver5,2017/4/10,12:02:59,89.4
driver5,2017/4/10,12:03:00,84.9
driver5,2017/4/10,12:03:00,85.9
driver5,2017/4/10,12:03:00,82.7
driver5,2017/4/10,12:03:01,82.2
driver5,2017/4/10,12:03:01,83.6
driver5,2017/4/10,12:03:01,56.7
driver5,2017/4/10,12:03:02,70.2
driver5,2017/4/10,12:03:02,72.9
driver5,2017/4/10,12:03:02,76.1
driver5,2017/4/10,12:03:03,101.2
driver5,2017/4/10,12:03:03,176.8
driver5,2017/4/10,12:03:03,87.4
driver5,2017/4/10,12:03:04,82.7
driver5,2017/4/10,12:03:04,147.9
driver5,2017/4/10,12:03:04,113.9
driver5,2017/4/10,12:03:04,85.9
driver5,2017/4/10,12:03:05,91
driver5,2017/4/10,12:03:05,91.5
driver5,2017/4/10,12:03:05,116.5
driver5,2017/4/10,12:03:05,86.9
driver5,2017/4/10,12:03:06,90.4
driver5,2017/4/10,12:03:06,101.2
driver5,2017/4/10,12:03:06,72.2
driver5,2017/4/10,12:03:07,115.6
driver5,2017/4/10,12:03:07,170.9
driver5,2017/4/10,12:03:08,91
driver5,2017/4/10,12:03:08,81.4
driver5,2017/4/10,12:03:08,146.5
driver5,2017/4/10,12:03:09,77.3
driver5,2017/4/10,12:03:09,49.9
driver5,2017/4/10,12:03:09,139.8
driver5,2017/4/10,12:03:09,106.1
driver5,2017/4/10,12:03:10,45.3
driver5,2017/4/10,12:03:10,84.9
driver5,2017/4/10,12:03:10,130.3
driver5,2017/4/10,12:03:11,88.4
driver5,2017/4/10,12:03:11,6.8
driver5,2017/4/10,12:03:11,34.7
driver5,2017/4/10,12:03:11,89.4
driver5,2017/4/10,12:03:12,106.1
driver5,2017/4/10,12:03:12,80.9
driver5,2017/4/10,12:03:12,93.2
driver5,2017/4/10,12:03:13,130.3
driver5,2017/4/10,12:03:13,136.1
driver5,2017/4/10,12:03:14,99.9
driver5,2017/4/10,12:03:14,70.2
driver5,2017/4/10,12:03:14,117.4
driver5,2017/4/10,12:03:15,29.1
driver5,2017/4/10,12:03:15,102.5
driver5,2017/4/10,12:03:15,32.1
driver5,2017/4/10,12:03:15,89.4
driver5,2017/4/10,12:03:16,87.9
driver5,2017/4/10,12:03:16,101.8
driver5,2017/4/10,12:03:17,52.5
driver5,2017/4/10,12:03:17,197.2
driver5,2017/4/10,12:03:17,60.3
driver5,2017/4/10,12:03:18,103.2
driver5,2017/4/10,12:03:18,118.3
driver5,2017/4/10,12:03:18,97.9
driver5,2017/4/10,12:03:19,86.9
driver5,2017/4/10,12:03:19,91.5
driver5,2017/4/10,12:03:19,85.9
driver5,2017/4/10,12:03:20,41.6
driver5,2017/4/10,12:03:20,77.7
driver5,2017/4/10,12:03:20,82.2
driver5,2017/4/10,12:03:21,78.8
driver5,2017/4/10,12:03:21,66.6
driver5,2017/4/10,12:03:26,69.6
driver5,2017/4/10,12:03:38,74.6
driver5,2017/4/10,12:03:46,76.5
driver5,2017/4/10,12:03:59,74.6
driver5,2017/4/10,12:04:07,82.2
driver5,2017/4/10,12:04:15,69.3
driver5,2017/4/10,12:04:28,81.4
driver5,2017/4/10,12:04:36,83.6
driver5,2017/4/10,12:04:48,72.2
driver5,2017/4/10,12:04:56,73.2
driver5,2017/4/10,12:05:09,83.1
driver5,2017/4/10,12:05:18,93.2
driver5,2017/4/10,12:05:26,69.3
driver5,2017/4/10,12:05:39,77.3
driver5,2017/4/10,12:05:48,79.7
driver5,2017/4/10,12:05:56,73.9
driver5,2017/4/10,12:06:09,80.9
driver5,2017/4/10,12:06:17,80.5
driver5,2017/4/10,12:06:30,70.2
driver5,2017/4/10,12:06:39,74.3
driver5,2017/4/10,12:06:47,74.6
driver5,2017/4/10,12:06:59,77.3
driver5,2017/4/10,12:07:10,77.7
driver5,2017/4/10,12:07:18,73.6
driver5,2017/4/10,12:07:26,65.1
driver5,2017/4/10,12:07:39,93.8
driver5,2017/4/10,12:07:47,46
driver5,2017/4/10,12:07:57,178.8
driver5,2017/4/10,12:08:09,72.9
driver5,2017/4/10,12:08:19,81.8
driver5,2017/4/10,12:08:27,80.1
driver5,2017/4/10,12:08:39,85.9
driver5,2017/4/10,12:08:47,73.6
driver5,2017/4/10,12:09:00,149.3
driver5,2017/4/10,12:09:12,87.9
driver5,2017/4/10,12:09:21,163.6
driver5,2017/4/10,12:09:29,169
driver5,2017/4/10,12:09:38,104.6
driver5,2017/4/10,12:09:51,155.4
driver5,2017/4/10,12:10:00,122.1
driver5,2017/4/10,12:10:13,31.9
driver5,2017/4/10,12:10:21,79.7
driver5,2017/4/10,12:10:39,129.2
driver6,2017/4/12,11:09:57,9.3
driver6,2017/4/12,11:10:05,112.2
driver6,2017/4/12,11:10:13,88.4
driver6,2017/4/12,11:10:25,75.4
driver6,2017/4/12,11:10:33,76.1
driver6,2017/4/12,11:10:46,71.8
driver6,2017/4/12,11:10:57,70.8
driver6,2017/4/12,11:11:03,72.5
driver6,2017/4/12,11:11:16,84
driver6,2017/4/12,11:11:24,70.8
driver6,2017/4/12,11:11:36,76.5
driver6,2017/4/12,11:11:48,138.6
driver6,2017/4/12,11:11:56,96.7
driver6,2017/4/12,11:12:05,85.4
driver6,2017/4/12,11:12:18,77.3
driver6,2017/4/12,11:12:28,79.3
driver6,2017/4/12,11:12:37,84.5
driver6,2017/4/12,11:12:45,143.7
driver6,2017/4/12,11:12:54,104.6
driver6,2017/4/12,11:13:06,71.5
driver6,2017/4/12,11:13:15,116.5
driver6,2017/4/12,11:13:27,73.2
driver6,2017/4/12,11:13:35,113.1
driver6,2017/4/12,11:13:48,75
driver6,2017/4/12,11:13:52,71.5
driver6,2017/4/12,11:14:06,68.3
driver6,2017/4/12,11:14:18,68
driver6,2017/4/12,11:14:27,76.9
driver6,2017/4/12,11:14:39,119.2
driver6,2017/4/12,11:14:47,78.8
driver6,2017/4/12,11:14:59,107.5
driver6,2017/4/12,11:15:07,124
driver6,2017/4/12,11:15:20,105.3
driver6,2017/4/12,11:15:30,72.9
driver6,2017/4/12,11:15:38,73.6
driver6,2017/4/12,11:15:50,75.7
driver6,2017/4/12,11:15:54,80.9
driver6,2017/4/12,11:16:10,71.2
driver6,2017/4/12,11:16:18,109.8
driver6,2017/4/12,11:16:26,100.5
driver6,2017/4/12,11:16:40,70.2
driver6,2017/4/12,11:16:48,75.4
driver6,2017/4/12,11:16:53,60.3
driver6,2017/4/12,11:17:05,75
driver6,2017/4/12,11:17:13,116.5
driver6,2017/4/12,11:17:31,41.6
driver6,2017/4/12,11:17:41,100.5
driver6,2017/4/12,11:17:49,72.9
driver6,2017/4/12,11:17:54,73.6
driver6,2017/4/12,11:18:10,78.8
driver6,2017/4/12,11:18:15,73.9
driver6,2017/4/12,11:18:27,73.2
driver6,2017/4/12,11:18:36,78.4
driver6,2017/4/12,11:18:45,87.9
driver6,2017/4/12,11:18:56,76.9
driver6,2017/4/12,11:19:04,78.4
driver6,2017/4/12,11:19:19,72.5
driver6,2017/4/12,11:19:24,121.1
driver6,2017/4/12,11:19:35,79.3
driver6,2017/4/12,11:19:50,73.6
driver6,2017/4/12,11:19:55,113.9
driver6,2017/4/12,11:20:05,73.2
driver6,2017/4/12,11:20:21,85.4
driver6,2017/4/12,11:20:26,118.3
driver6,2017/4/12,11:20:35,106.8
driver6,2017/4/12,11:20:44,76.9
driver6,2017/4/12,11:20:56,119.2
driver6,2017/4/12,11:21:06,96.1
driver6,2017/4/12,11:21:23,102.5
driver6,2017/4/12,11:21:31,94.3
driver6,2017/4/12,11:21:36,106.8
driver6,2017/4/12,11:21:52,91.5
driver6,2017/4/12,11:21:57,68
driver6,2017/4/12,11:22:07,67.4
driver6,2017/4/12,11:22:15,96.1
driver6,2017/4/12,11:22:28,92.1
driver6,2017/4/12,11:22:37,68.6
driver6,2017/4/12,11:22:45,78
driver6,2017/4/12,11:23:01,110.6
driver6,2017/4/12,11:23:10,121.1
driver6,2017/4/12,11:23:14,74.6
driver6,2017/4/12,11:23:31,72.2
driver6,2017/4/12,11:23:37,71.8
driver6,2017/4/12,11:23:45,108.3
driver6,2017/4/12,11:24:02,77.3
driver6,2017/4/12,11:24:08,96.1
driver6,2017/4/12,11:24:22,74.6
driver6,2017/4/12,11:24:30,141.1
driver6,2017/4/12,11:24:42,113.1
driver6,2017/4/12,11:24:50,62.5
driver6,2017/4/12,11:25:00,113.9
driver6,2017/4/12,11:25:06,87.9
driver6,2017/4/12,11:25:14,73.2
driver6,2017/4/12,11:25:24,106.1
driver6,2017/4/12,11:25:38,97.9
driver6,2017/4/12,11:25:45,101.8
driver6,2017/4/12,11:26:00,101.2
driver6,2017/4/12,11:26:08,112.2
driver6,2017/4/12,11:26:22,95.5
driver6,2017/4/12,11:26:30,105.3
driver6,2017/4/12,11:26:35,73.6
driver6,2017/4/12,11:26:51,96.1
driver6,2017/4/12,11:26:55,102.5
driver6,2017/4/12,11:27:05,114.8
driver6,2017/4/12,11:27:16,78.8
driver6,2017/4/12,11:27:29,107.5
driver6,2017/4/12,11:27:36,107.5
driver6,2017/4/12,11:27:46,127.1
driver6,2017/4/12,11:27:54,77.3
driver6,2017/4/12,11:28:09,79.7
driver6,2017/4/12,11:28:17,126.1
driver6,2017/4/12,11:28:25,106.8
driver6,2017/4/12,11:28:37,109.1
driver6,2017/4/12,11:28:45,74.6
driver6,2017/4/12,11:28:57,73.2
driver6,2017/4/12,11:29:05,85.9
driver6,2017/4/12,11:29:17,126.1
driver6,2017/4/12,11:29:27,52.6
driver6,2017/4/12,11:29:35,101.8
driver6,2017/4/12,11:29:50,109.1
driver6,2017/4/12,11:29:58,73.9
driver6,2017/4/12,11:30:11,114.8
driver6,2017/4/12,11:30:22,110.6
driver6,2017/4/12,11:30:31,93.2
driver6,2017/4/12,11:30:39,90.4
driver6,2017/4/12,11:30:51,72.2
driver6,2017/4/12,11:30:59,110.6
driver6,2017/4/12,11:31:12,69.3
driver6,2017/4/12,11:31:16,84.5
driver6,2017/4/12,11:31:31,51.4
driver6,2017/4/12,11:31:42,62.5
driver6,2017/4/12,11:31:50,87.9
driver6,2017/4/12,11:32:02,73.2
driver6,2017/4/12,11:32:11,91
driver6,2017/4/12,11:32:17,84.5
driver6,2017/4/12,11:32:31,70.5
driver6,2017/4/12,11:32:43,72.5
driver6,2017/4/12,11:32:51,71.2
driver6,2017/4/12,11:33:00,103.9
driver6,2017/4/12,11:33:12,92.6
driver6,2017/4/12,11:33:18,82.2
driver6,2017/4/12,11:33:26,109.8
driver6,2017/4/12,11:33:38,95.5
driver6,2017/4/12,11:33:46,96.7
driver6,2017/4/12,11:33:58,72.2
driver6,2017/4/12,11:34:06,76.5
driver6,2017/4/12,11:34:18,108.3
driver6,2017/4/12,11:34:29,88.4
driver6,2017/4/12,11:34:38,70.2
driver6,2017/4/12,11:34:46,71.8
driver6,2017/4/12,11:34:58,74.6
driver6,2017/4/12,11:35:06,98.6
driver6,2017/4/12,11:35:19,95.5
driver6,2017/4/12,11:35:27,71.8
driver6,2017/4/12,11:35:36,72.2
driver6,2017/4/12,11:35:48,70.2
driver6,2017/4/12,11:35:56,94.9
driver6,2017/4/12,11:36:09,107.5
driver6,2017/4/12,11:36:17,78.8
driver6,2017/4/12,11:36:27,105.3
driver6,2017/4/12,11:36:38,105.3
driver6,2017/4/12,11:36:47,71.5
driver6,2017/4/12,11:36:59,110.6
driver6,2017/4/12,11:37:07,113.1
driver6,2017/4/12,11:37:20,111.4
driver6,2017/4/12,11:37:30,72.9
driver6,2017/4/12,11:37:38,103.9
driver6,2017/4/12,11:37:50,69.3
driver6,2017/4/12,11:38:00,109.1
driver6,2017/4/12,11:38:09,107.5
driver6,2017/4/12,11:38:21,79.7
driver6,2017/4/12,11:38:29,113.9
driver6,2017/4/12,11:38:38,152.3
driver6,2017/4/12,11:38:50,84.5
driver6,2017/4/12,11:38:57,96.1
driver6,2017/4/12,11:39:09,96.1
driver6,2017/4/12,11:39:21,106.1
driver6,2017/4/12,11:39:31,36.4
driver6,2017/4/12,11:39:39,79.3
driver6,2017/4/12,11:39:47,69.3
driver6,2017/4/12,11:39:59,118.3
driver6,2017/4/12,11:40:07,76.9
driver6,2017/4/12,11:40:19,103.9
driver6,2017/4/12,11:40:29,104.6
driver6,2017/4/12,11:40:41,76.5
driver6,2017/4/12,11:40:49,114.8
driver6,2017/4/12,11:41:01,116.5
driver6,2017/4/12,11:41:13,72.5
driver6,2017/4/12,11:41:21,77.3
driver6,2017/4/12,11:41:27,107.5
driver6,2017/4/12,11:41:41,98.6
driver6,2017/4/12,11:41:49,107.5
driver6,2017/4/12,11:41:57,99.9
driver6,2017/4/12,11:42:10,66.8
driver6,2017/4/12,11:42:18,98.6
driver6,2017/4/12,11:42:30,102.5
driver6,2017/4/12,11:42:39,101.2
driver6,2017/4/12,11:42:47,70.5
driver6,2017/4/12,11:42:59,113.1
driver6,2017/4/12,11:43:10,105.3
driver6,2017/4/12,11:43:18,101.2
driver6,2017/4/12,11:43:30,97.9
driver6,2017/4/12,11:43:40,106.8
driver6,2017/4/12,11:43:49,98.6
driver6,2017/4/12,11:44:00,72.5
driver6,2017/4/12,11:44:09,71.2
driver6,2017/4/12,11:44:20,51.2
driver6,2017/4/12,11:44:29,110.6
driver6,2017/4/12,11:44:41,93.2
driver6,2017/4/12,11:44:48,79.3
driver6,2017/4/12,11:45:01,119.2
driver6,2017/4/12,11:45:09,71.8
driver6,2017/4/12,11:45:17,102.5
driver6,2017/4/12,11:45:31,72.9
driver6,2017/4/12,11:45:41,118.3
driver6,2017/4/12,11:45:49,80.5
driver6,2017/4/12,11:46:02,81.8
driver6,2017/4/12,11:46:10,111.4
driver6,2017/4/12,11:46:18,107.5
driver6,2017/4/12,11:46:30,110.6
driver6,2017/4/12,11:46:42,103.9
driver6,2017/4/12,11:46:50,115.6
driver6,2017/4/12,11:46:58,172.8
driver6,2017/4/12,11:47:13,143.7
driver6,2017/4/12,11:47:23,75
driver6,2017/4/12,11:47:31,86.4
driver6,2017/4/12,11:47:43,68.6
driver6,2017/4/12,11:47:54,75
driver6,2017/4/12,11:48:02,73.9
driver6,2017/4/12,11:48:10,69.6
driver6,2017/4/12,11:48:24,70.8
driver6,2017/4/12,11:48:33,73.9
driver6,2017/4/12,11:48:45,87.9
driver6,2017/4/12,11:48:53,78
driver6,2017/4/12,11:49:05,115.6
driver6,2017/4/12,11:49:13,132.6
driver6,2017/4/12,11:49:24,71.5
driver6,2017/4/12,11:49:33,86.4
driver6,2017/4/12,11:49:45,75.4
driver6,2017/4/12,11:49:53,70.2
driver6,2017/4/12,11:50:04,71.8
driver6,2017/4/12,11:50:12,69.3
driver6,2017/4/12,11:50:24,77.7
driver6,2017/4/12,11:50:32,79.3
driver6,2017/4/12,11:50:41,108.3
driver6,2017/4/12,11:50:55,71.8
driver6,2017/4/12,11:51:03,66.3
driver6,2017/4/12,11:51:08,61.2
driver6,2017/4/12,11:51:20,70.5
driver6,2017/4/12,11:51:35,111.4
driver6,2017/4/12,11:51:39,109.8
driver6,2017/4/12,11:51:55,90.4
driver6,2017/4/12,11:52:03,69.6
driver6,2017/4/12,11:52:16,100.5
driver6,2017/4/12,11:52:24,76.1
driver6,2017/4/12,11:52:28,71.2
driver6,2017/4/12,11:52:40,103.9
driver6,2017/4/12,11:52:56,103.2
driver6,2017/4/12,11:53:04,72.5
driver6,2017/4/12,11:53:08,82.2
driver6,2017/4/12,11:53:24,109.8
driver6,2017/4/12,11:53:28,71.8
driver6,2017/4/12,11:53:41,113.1
driver6,2017/4/12,11:53:49,71.5
driver6,2017/4/12,11:53:59,72.5
driver6,2017/4/12,11:54:12,75.4
driver6,2017/4/12,11:54:19,49.4
driver6,2017/4/12,11:54:36,70.8
driver6,2017/4/12,11:54:40,116.5
